DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,TIME,OIL_RATE,GAS_RATE,WAT_RATE,WAT_CUT
2014-06-17,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.1647610416667,100.03143229166666,228.724128125,21.801291666666668,100.0,%,31.440632916666665,89.25529375,2.3215047916666665,489.91,72189.45,3582.77,2481 days,489.91,72189.45,3582.77,0.8797082019702015
2014-06-18,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.18732708333334,100.02837729166667,228.756889375,21.8094275,100.0,%,31.430437708333333,89.29686020833333,2.3268870833333333,486.9,71596.88,3617.52,2482 days,486.9,71596.88,3617.5199999999995,0.8813717894367536
2014-06-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.255389375,100.01984979166667,228.84641770833332,21.688051041666668,100.0,%,31.408971666666666,89.07224166666667,2.2989729166666666,483.72,71567.31,3754.86,2483 days,483.72,71567.31,3754.8600000000006,0.885876873858698
2014-06-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.3342083333333,100.01831,228.92566083333332,21.724189375,100.0,%,31.4085475,89.2091875,2.2904297916666665,482.36,71178.24,3620.34,2484 days,482.36,71178.24,3620.34,0.8824286445511493
2014-06-21,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.36776145833335,100.01310416666666,228.971906875,21.77620458333333,100.0,%,31.395854583333332,89.26220104166667,2.292035,478.49,70388.77,3576.71,2485 days,478.49,70388.77,3576.71,0.8820058196883015
2014-06-22,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.457258125,100.00916,229.05045583333333,21.759360833333332,100.0,%,31.406802291666665,89.27763458333334,2.2986508333333333,474.22,69113.5,3658.1,2486 days,474.22,69113.5,3658.0999999999995,0.8852412204282339
2014-06-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.92321416666664,100.00428270833333,229.214715625,21.852768333333334,100.0,%,31.708498541666668,89.30868895833333,2.2946383333333333,466.36,68561.96,3632.75,2487 days,466.36,68561.96,3632.75,0.8862289618966069
2014-06-24,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.59671083333336,100.00916,229.17260104166667,21.78084395833333,100.0,%,31.424109791666666,89.27890291666667,2.32832125,440.96,64744.14,3432.94,2488 days,440.9599999999999,64744.14,3432.9399999999996,0.8861715583778621
2014-06-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.6865389361702,100.00897510638298,229.2639629787234,21.852252127659575,100.0,%,31.42257595744681,89.37305765957447,2.335586170212766,462.73,68309.53,3449.48,2489 days,462.73,68309.53,3449.4799999999996,0.881721584475271
2014-06-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,16.5,174.7931440653212,66.57397170054546,138.44210988871515,19.604749603660608,51.03020479166667,%,36.35103417660606,81.3003581252303,8.167492308418181,183.67,27523.85,1383.83,2490 days,267.1563636363636,40034.6909090909,2012.843636363636,0.8828261562998405
2014-06-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,23.5,147.20070812765957,54.63770774468085,111.7572265,21.051920978723405,74.26816416666666,%,35.44348162765957,87.02258061702128,5.7575564574468086,296.83,44840.61,2273.92,2491 days,303.1455319148936,45794.6655319149,2322.3012765957446,0.8845356413498007
2014-06-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.6713829787234,99.96189723404255,229.06573872340425,21.88411106382979,91.18342333333334,%,31.60564425531915,89.17969234042553,2.539828510638298,394.59,59087.18,3325.23,2492 days,394.59000000000003,59087.17999999999,3325.2300000000005,0.893922286562253
2014-06-29,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.58821978723404,99.9609844680851,229.29647382978723,21.862279574468086,97.91666666666667,%,31.291745957446807,89.12920595744681,2.233848510638298,432.02,64677.42,3343.15,2493 days,432.02,64677.42,3343.1500000000005,0.8855627693587309
2014-06-30,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.6560946808511,99.95716914893617,229.37484531914893,21.795128510638296,97.91666666666667,%,31.281249361702127,89.14149425531915,2.2116151063829785,442.64,66483.19,3337.32,2494 days,442.64,66483.19,3337.32,0.8828982317273198
2014-07-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.61706979166667,99.94965,229.30638208333335,21.818041458333333,100.0,%,31.310687708333333,89.172885625,2.2508322916666668,439.06,65717.08,3321.27,2495 days,439.05999999999995,65717.08,3321.2699999999995,0.8832389710477538
2014-07-02,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.67957270833335,99.94965,229.3913225,21.855372291666665,100.0,%,31.288250208333334,88.66504916666666,2.2174060416666665,439.09,65650.53,3317.03,2496 days,439.0899999999999,65650.53,3317.03,0.8831001139473713
2014-07-03,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.73699833333336,99.94965,229.43697375,21.8432725,100.0,%,31.300024583333332,88.58433479166666,2.229893125,439.5,65605.42,3322.06,2497 days,439.5,65605.42,3322.0599999999995,0.8831601782239283
2014-07-04,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.79030666666665,99.953495,229.575250625,21.731949166666666,100.0,%,31.215056041666667,87.8012575,2.1493152083333333,435.95,65101.36,3330.96,2498 days,435.95,65101.36,3330.96,0.8842685384041562
2014-07-05,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.81742354166664,99.9588,229.56593708333332,21.757325208333334,100.0,%,31.251486458333332,87.90074145833333,2.1834420833333334,435.23,64782.33,3343.67,2499 days,435.23,64782.33,3343.67,0.8848262721956125
2014-07-06,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.875286875,99.96117104166666,229.55262916666666,21.935736458333334,100.0,%,31.322657708333335,88.83642229166666,2.243575416666667,434.67,64695.87,3354.79,2500 days,434.6700000000001,64695.87,3354.79,0.8852950024541755
2014-07-07,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.8954595833333,99.966884375,229.58171875,21.902979791666667,100.0,%,31.313740833333334,88.96378020833333,2.2419529166666665,442.68,66018.14,3298.06,2501 days,442.68,66018.14,3298.0599999999995,0.8816597785464908
2014-07-08,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.92747916666667,99.96796,229.57951,22.007797291666666,100.0,%,31.347969166666665,89.40263541666667,2.2741129166666667,445.32,66275.09,3283.38,2502 days,445.32,66275.09,3283.38,0.8805696355298093
2014-07-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.91948875,99.971775,229.55110270833333,21.89983875,100.0,%,31.368386041666668,89.26144270833333,2.278948541666667,443.92,66216.24,3281.42,2503 days,443.91999999999996,66216.24,3281.42,0.8808377221944842
2014-07-10,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.69118375,99.9737675,229.38150229166666,21.945371041666668,100.0,%,31.309681458333333,89.08740083333333,2.2554145833333332,450.92,67331.7,3206.69,2504 days,450.92,67331.7,3206.6900000000005,0.8767173099373635
2014-07-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.5464177083333,99.96466166666667,229.26666520833334,21.912193125,100.0,%,31.2797525,88.99646520833333,2.2130645833333333,452.35,67059.63,3816.24,2505 days,452.35,67059.63,3816.24,0.8940282388329635
2014-07-12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.2465172916667,99.95233916666666,229.057944375,21.833809791666667,100.0,%,31.188572916666665,88.86334,2.1323875,443.73,65989.39,3034.57,2506 days,443.73,65989.39,3034.57,0.8724290601730731
2014-07-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,259.99799479166666,99.93549666666667,228.895620625,21.725260416666668,100.0,%,31.102374166666667,88.265835,2.059405625,442.05,65643.4,3004.77,2507 days,442.04999999999995,65643.4,3004.77,0.8717513534214146
2014-07-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,259.8528220833333,99.92269125,228.73886,21.76434104166667,100.0,%,31.113962083333334,89.30669395833333,2.0740775,436.1,64788.43,3127.01,2508 days,436.1,64788.43,3127.01,0.8776069220428222
2014-07-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,259.940468125,99.92139145833333,228.86708166666668,21.639697083333335,100.0,%,31.073386458333335,88.73981,2.04851625,444.23,65730.8,3129.02,2509 days,444.23,65730.8,3129.02,0.8756790037081088
2014-07-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,259.85519416666665,99.92905,228.82031479166668,21.603161875,100.0,%,31.034879375,88.45616145833333,2.025885,441.15,65583.24,3133.49,2510 days,441.15,65583.24,3133.49,0.8765889711970996
2014-07-17,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,259.91405354166665,99.92905,228.837465,21.562008333333335,100.0,%,31.076588541666666,88.52433625,2.0554460416666664,440.9,65441.04,3125.26,2511 days,440.9,65441.04,3125.26,0.8763656145545909
2014-07-18,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.02441854166665,99.92905,228.891078125,21.750071875,100.0,%,31.133340416666666,89.332598125,2.1052454166666665,437.73,65140.97,3119.81,2512 days,437.73,65140.97,3119.8100000000004,0.8769571108125278
2014-07-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.23430979166665,99.92905,229.132956875,21.684807916666667,100.0,%,31.101352916666666,88.84286729166666,2.063030208333333,436.95,65306.12,3119.11,2513 days,436.95000000000005,65306.12000000001,3119.11,0.877125245355815
2014-07-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,23.08334,263.8701024500787,99.89686181176121,230.11796439474963,21.134551631626966,84.31823645833333,%,33.752138055329084,85.36969990419931,4.003649802511249,380.77,58801.97,2477.87,2514 days,395.8907159882408,61137.0486246791,2576.2684256264474,0.8668002966445582
2014-07-21,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.728026875,99.92490104166667,229.31852979166666,21.592721041666668,93.47770875,%,31.409497083333335,88.06172395833333,2.378493541666667,414.84,62112.31,2957.42,2515 days,414.84000000000003,62112.31,2957.42,0.8769845741431562
2014-07-22,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.5175610416667,99.92027458333334,229.28048833333332,21.815632083333334,100.0,%,31.237072708333333,89.29578875,2.1943747916666667,446.27,65968.58,3134.42,2516 days,446.27,65968.58,3134.42,0.8753675967481128
2014-07-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.53563,99.92189625,229.29032791666666,21.776720625,100.0,%,31.245302083333332,89.24484041666666,2.208675625,442.19,66426.82,3097.7,2517 days,442.19000000000005,66426.82,3097.7,0.8750836890411848
2014-07-24,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.60836333333333,99.92506979166667,229.35207479166667,21.887341041666666,100.0,%,31.256288541666667,89.518740625,2.2105158333333335,447.69,66918.84,3030.52,2518 days,447.68999999999994,66918.84,3030.52,0.8712872425759226
2014-07-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.70623770833333,99.919973125,229.431204375,21.903625416666667,100.0,%,31.275033333333333,89.531126875,2.224442708333333,444.29,66265.46,3035.0,2519 days,444.28999999999996,66265.46,3035.0,0.8723044069335986
2014-07-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,261.1920479166667,99.91280083333334,229.55764583333334,21.954442916666668,100.0,%,31.634402083333335,89.5784325,2.1758166666666665,441.5,66220.28,3287.65,2520 days,441.5,66220.28,3287.6500000000005,0.8816084094230588
2014-07-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,261.49020520833335,99.90841541666667,229.65752854166666,21.83805125,100.0,%,31.832676666666668,89.14463541666667,2.121177708333333,444.28,66172.87,3407.49,2521 days,444.28,66172.87,3407.49,0.8846556258551264
2014-07-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,261.5179870833333,99.908416875,229.62095541666667,21.8358225,100.0,%,31.897031666666667,89.481193125,2.1453433333333334,440.93,65792.15,3516.02,2522 days,440.92999999999995,65792.15,3516.02,0.888568215418441
2014-07-29,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,261.51988625,99.90841541666667,229.64929375,21.78564520833333,100.0,%,31.8705925,89.13074666666667,2.121918125,437.53,65319.75,3500.69,2523 days,437.53,65319.75,3500.6900000000005,0.8889015849800165
2014-07-30,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,261.00065729166664,99.91783916666667,229.58597916666668,21.7153775,100.0,%,31.414678125,88.72219833333334,2.1673510416666666,418.68,61830.19,3097.22,2524 days,418.68,61830.19,3097.2199999999993,0.8809181148496829
2014-07-31,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.7969077083333,99.91989,229.52299333333335,21.756059375,100.0,%,31.273914375,89.29717375,2.2028660416666668,355.48,53006.64,3554.51,2525 days,355.48,53006.64,3554.51,0.9090841664556687
2014-08-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.844675625,99.91989,229.60734041666666,21.778853541666667,100.0,%,31.237335208333334,89.22406541666666,2.1696791666666666,357.69,53315.18,3552.23,2526 days,357.69,53315.17999999999,3552.2299999999996,0.9085173098170807
2014-08-02,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.863484375,99.91989,229.626448125,21.763493958333335,100.0,%,31.23703625,88.898911875,2.164119791666667,359.24,53296.05,3552.42,2527 days,359.24,53296.05,3552.42,0.9081617522995353
2014-08-03,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.6586675,99.91081604166666,229.50462729166668,21.686501458333332,100.0,%,31.154040208333335,88.62319041666667,2.0947204166666666,357.55,53590.72,3472.74,2528 days,357.55,53590.72,3472.74,0.9066519767432752
2014-08-04,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.6441922916667,99.90841979166666,229.51910104166666,21.585354375,100.0,%,31.12509125,88.030204375,2.07900875,363.53,53847.06,3417.87,2529 days,363.53,53847.06,3417.87,0.9038636483841964
2014-08-05,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.6921635416667,99.90375145833333,229.46945395833333,21.75461333333333,100.0,%,31.222709583333334,89.37777354166667,2.152399583333333,350.83,51874.62,3402.11,2530 days,350.83,51874.62,3402.1099999999997,0.9065186227331106
2014-08-06,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.7513191666667,99.8992975,229.61239020833332,21.65670625,100.0,%,31.138928958333334,88.50019145833333,2.100909166666667,350.44,52008.39,3390.29,2531 days,350.44,52008.39,3390.29,0.9063177508133439
2014-08-07,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.75742085106384,99.89929,229.57424425531914,21.673296170212765,97.91666666666667,%,31.18317659574468,89.14678914893616,2.1495178723404256,334.33,49637.53,3385.63,2532 days,334.33,49637.53,3385.63,0.9101253776922332
2014-08-08,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.7852085106383,99.89923382978724,229.59784382978722,21.756348723404255,97.91666666666667,%,31.187364680851065,89.42599574468085,2.141926595744681,332.25,49355.0,3424.48,2533 days,332.25,49355.0,3424.48,0.9115587226124848
2014-08-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.8491941666667,99.890675625,229.72166145833333,21.471725,100.0,%,31.127532708333334,87.68003541666667,2.0679614583333334,330.84,49392.06,3495.13,2534 days,330.84,49392.06,3495.13,0.9135278112478665
2014-08-10,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.92618,99.88785,229.8044204255319,21.453757659574467,97.91666666666667,%,31.121759574468086,87.67896212765957,2.0570563829787236,326.08,48668.73,3489.8,2535 days,326.08,48668.73,3489.8,0.9145465790328836
2014-08-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,261.0702414893617,99.88662085106382,229.96308595744682,21.345773617021276,97.91666666666667,%,31.107155531914895,86.60206723404255,2.0345304255319148,336.92,50734.17,3493.33,2536 days,336.92,50734.17,3493.33,0.9120370732980876
2014-08-12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.95168020833336,99.88653041666667,229.81916583333333,21.38253041666667,100.0,%,31.132514375,87.02690895833334,2.0600552083333334,340.72,53215.9,3525.54,2537 days,340.72,53215.90000000001,3525.54,0.9118734901429287
2014-08-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.90675833333336,99.88785,229.78997270833332,21.4712575,100.0,%,31.116785625,88.287544375,2.051690625,339.33,53959.74,3538.01,2538 days,339.33,53959.73999999999,3538.01,0.9124838162245251
2014-08-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.92875833333335,99.88785,229.7369775,21.58691875,100.0,%,31.191780833333333,89.20819208333333,2.12986875,341.09,54025.41,3531.55,2539 days,341.09,54025.41,3531.55,0.911923132540076
2014-08-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.8005620833333,99.884569375,229.655895,21.54133145833333,100.0,%,31.144667083333335,89.13873479166666,2.106192083333333,342.15,53465.5,3524.99,2540 days,342.15,53465.5,3524.99,0.9115237617464069
2014-08-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.76211041666664,99.87870166666667,229.63498083333334,21.468845,100.0,%,31.127129583333332,88.27752333333333,2.0831845833333333,340.59,50847.23,3503.42,2541 days,340.59,50847.23,3503.42,0.9113972128064183
2014-08-17,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.7544252083333,99.878526875,229.68190229166666,21.48388625,100.0,%,31.072522916666667,88.3461825,2.095388541666667,340.72,50907.06,3514.42,2542 days,340.72,50907.06,3514.42,0.9116192926845718
2014-08-18,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.70241145833336,99.87699479166666,229.68157395833333,21.3883,100.0,%,31.0208375,88.7753275,2.0921289583333333,338.4,50853.0,3519.96,2543 days,338.4,50853.0,3519.96,0.9122943426740895
2014-08-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,1.65833,265.7172345828032,99.88698489408019,234.3097296630345,21.251107978026088,11.011188958333333,%,31.407504919768684,87.96357478029101,6.070539409526451,4.3,1030.09,55.7,2544 days,62.23128086689621,14907.865141437469,806.1121730897952,0.9283333333333333
2014-08-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,22.625,267.62129447513814,99.87496425414365,232.52641950276242,18.14609187845304,51.86661854166667,%,35.09487497237569,82.22894270718233,6.282242044198895,155.58,26303.21,2117.23,2550 days,165.035138121547,27901.74762430939,2245.9014364640884,0.931547291678583
2014-08-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.40987020833336,99.529446875,229.01283333333333,21.266935833333335,91.705796875,%,31.397036875,88.364788125,2.384365,332.73,58014.12,3031.48,2551 days,332.73,58014.12,3031.48,0.9010971372179502
2014-08-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.280578125,99.54823916666666,229.36040208333333,21.714977708333333,99.80907208333333,%,30.920176041666668,88.591885,2.032591875,358.23,63995.08,3080.71,2552 days,358.23,63995.08,3080.71,0.8958312735901178
2014-08-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,23.5,164.07405290817022,62.44089149497872,130.25845096797022,21.210400517268084,76.42802020833334,%,33.8156019402,85.06230472554468,5.779090819093617,290.24,50596.19,2400.19,2553 days,296.4153191489362,51672.70468085107,2451.2578723404254,0.8921213337644911
2014-08-29,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,177.67372041666667,68.20561958333333,146.859601875,21.601306041666668,99.29056416666667,%,30.814118541666666,86.92400979166666,2.017606875,374.02,67084.42,3095.61,2554 days,374.02,67084.42,3095.6100000000006,0.8922017621475489
2014-08-30,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.125598125,99.74990625,229.22873041666668,21.727684166666666,99.99927145833334,%,30.896867708333332,87.67280895833333,1.9852166666666666,368.61,66085.96,3081.58,2555 days,368.61,66085.96,3081.58,0.8931624055486799
2014-08-31,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,259.81422541666666,99.81778916666667,228.93274958333333,21.650196458333333,100.0,%,30.881475833333333,88.50575125,2.0640125,377.32,67664.22,3219.42,2556 days,377.32,67664.22,3219.42,0.8950938905786907
2014-09-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,259.7280877083333,99.86747541666666,228.69988166666667,21.665523333333333,100.0,%,31.028206041666667,88.02666375,2.07089,369.58,66720.78,3454.72,2557 days,369.58,66720.78,3454.72,0.9033600920429883
2014-09-02,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,259.91553270833333,99.86783083333333,228.75484958333334,21.892292291666667,100.0,%,31.160683125,88.9796025,2.146925,419.29,71816.67,3462.16,2558 days,419.2900000000001,71816.67,3462.16,0.8919759368277319
2014-09-03,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,22.16666,263.5281091331035,99.82472532852942,230.34647046167532,21.360082688131637,76.38903645833334,%,33.181638671428175,87.11521503786769,3.943536453137279,305.75,49870.82,2706.89,2559 days,331.03769354517095,53995.490524959554,2930.769001735038,0.8985109405703967
2014-09-04,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.82510145833334,99.86396375,229.37716875,21.817091041666668,96.037640625,%,31.447932708333333,88.40696270833334,2.2028216666666665,327.3,52285.69,3299.04,2560 days,327.3,52285.69,3299.04,0.90974370853257
2014-09-05,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.55883875,99.86736791666667,229.46470979166668,21.924291458333332,100.0,%,31.094128958333332,88.67987166666667,2.1109704166666665,335.43,54505.41,3329.98,2561 days,335.43,54505.41,3329.98,0.9084877271573986
2014-09-06,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.56375404255317,99.87308276595745,229.4046404255319,21.966078936170213,97.91666666666667,%,31.159113617021276,88.98046553191489,2.157036170212766,333.78,54343.61,3336.8,2562 days,333.78,54343.61,3336.8,0.9090661421355754
2014-09-07,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.46847229166667,99.87790458333333,229.32524166666667,21.969055416666667,100.0,%,31.143230625,88.62380958333334,2.130944791666667,333.5,54398.17,3366.52,2563 days,333.5,54398.17,3366.5200000000004,0.909865352079178
2014-09-08,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.32825425531917,99.87869,229.16520085106384,21.912310425531913,100.0,%,31.16305340425532,88.84844765957446,2.1523968085106384,333.06,54175.25,3375.11,2564 days,333.06,54175.25,3375.1099999999997,0.9101821113918726
2014-09-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.2589389583333,99.87477083333333,229.08734541666666,21.851735833333333,100.0,%,31.171593541666667,88.82287458333333,2.17720875,331.54,53774.19,3343.73,2565 days,331.54,53774.19,3343.7299999999996,0.9097916615650007
2014-09-10,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.23591375,99.86840166666667,229.03416333333334,22.023410833333333,100.0,%,31.201750416666666,89.146378125,2.1933377083333334,332.39,53987.83,3323.01,2566 days,332.39,53987.83,3323.01,0.9090687749630684
2014-09-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.26498729166667,99.85872020833334,229.06632916666666,22.05996791666667,100.0,%,31.198658125,89.19959104166666,2.198647708333333,326.65,52391.25,3471.84,2567 days,326.65,52391.25,3471.84,0.9140053021068898
2014-09-12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.32238020833336,99.85294229166666,229.116664375,22.028409375,100.0,%,31.205715833333333,89.10873770833334,2.203333125,338.03,49320.79,3467.35,2568 days,338.03,49320.78999999999,3467.35,0.9111705007121496
